,country,date,count
42504,Guinea-Bissau,8/30/20,1127
42505,Guyana,8/30/20,687
42506,Haiti,8/30/20,5828
42507,Holy See,8/30/20,12
42508,Honduras,8/30/20,10242
42509,Hungary,8/30/20,3759
42510,Iceland,8/30/20,1990
42511,India,8/30/20,2774801
42512,Indonesia,8/30/20,124185
42513,Iran,8/30/20,321421
42514,Iraq,8/30/20,172880
42515,Ireland,8/30/20,23364
42516,Israel,8/30/20,92922
42517,Italy,8/30/20,208536
42518,Jamaica,8/30/20,890
42519,Japan,8/30/20,55700
42520,Jordan,8/30/20,1468
42521,Kazakhstan,8/30/20,101553
42522,Kenya,8/30/20,19688
42523,"Korea, South",8/30/20,14973
42524,Kosovo,8/30/20,9473
42525,Kuwait,8/30/20,76650
42526,Kyrgyzstan,8/30/20,38198
42527,Laos,8/30/20,21
42528,Latvia,8/30/20,1163
42529,Lebanon,8/30/20,4693
42530,Lesotho,8/30/20,528
42531,Liberia,8/30/20,872
42532,Libya,8/30/20,1410
42533,Liechtenstein,8/30/20,97
42534,Lithuania,8/30/20,1946
42535,Luxembourg,8/30/20,5967
42536,MS Zaandam,8/30/20,0
42537,Madagascar,8/30/20,13802
42538,Malawi,8/30/20,3147
42539,Malaysia,8/30/20,9048
42540,Maldives,8/30/20,5036
42541,Mali,8/30/20,2169
42542,Malta,8/30/20,1313
42543,Marshall Islands,8/30/20,0
42544,Mauritania,8/30/20,6430
42545,Mauritius,8/30/20,335
42546,Mexico,8/30/20,489724
42547,Micronesia,8/30/20,0
42548,Moldova,8/30/20,25139
42549,Monaco,8/30/20,116
42550,Mongolia,8/30/20,295
42551,Montenegro,8/30/20,3963
42552,Morocco,8/30/20,46355
42553,Mozambique,8/30/20,2100
42554,Namibia,8/30/20,2929
42555,Nepal,8/30/20,20822
42556,Netherlands,8/30/20,986
42557,New Zealand,8/30/20,1585
42558,Nicaragua,8/30/20,2913
42559,Niger,8/30/20,1085
42560,Nigeria,8/30/20,41513
42561,North Macedonia,8/30/20,11062
42562,Norway,8/30/20,9348
42563,Oman,8/30/20,80459
42564,Pakistan,8/30/20,280547
42565,Panama,8/30/20,65747
42566,Papua New Guinea,8/30/20,232
42567,Paraguay,8/30/20,9146
42568,Peru,8/30/20,446675
42569,Philippines,8/30/20,157403
42570,Poland,8/30/20,46192
42571,Portugal,8/30/20,41885
42572,Qatar,8/30/20,115430
42573,Romania,8/30/20,37665
42574,Russia,8/30/20,804941
42575,Rwanda,8/30/20,1918
42576,Saint Kitts and Nevis,8/30/20,17
42577,Saint Lucia,8/30/20,25
42578,Saint Vincent and the Grenadines,8/30/20,57
42579,Samoa,8/30/20,0
42580,San Marino,8/30/20,658
42581,Sao Tome and Principe,8/30/20,851
42582,Saudi Arabia,8/30/20,289667
42583,Senegal,8/30/20,9388
42584,Serbia,8/30/20,0
42585,Seychelles,8/30/20,127
42586,Sierra Leone,8/30/20,1594
42587,Singapore,8/30/20,55586
42588,Slovakia,8/30/20,2278
42589,Slovenia,8/30/20,2283
42590,Solomon Islands,8/30/20,0
42591,Somalia,8/30/20,2481
42592,South Africa,8/30/20,538604
42593,South Sudan,8/30/20,1290
42594,Spain,8/30/20,150376
42595,Sri Lanka,8/30/20,2860
42596,Sudan,8/30/20,6612
42597,Suriname,8/30/20,3073
42598,Sweden,8/30/20,0
42599,Switzerland,8/30/20,35800
42600,Syria,8/30/20,614
42601,Taiwan*,8/30/20,462
42602,Tajikistan,8/30/20,7309
42603,Tanzania,8/30/20,183
42604,Thailand,8/30/20,3252
42605,Timor-Leste,8/30/20,25
42606,Togo,8/30/20,996
42607,Trinidad and Tobago,8/30/20,672
42608,Tunisia,8/30/20,1562
42609,Turkey,8/30/20,243839
42610,US,8/30/20,2153939
42611,Uganda,8/30/20,1288
42612,Ukraine,8/30/20,58775
42613,United Arab Emirates,8/30/20,60600
42614,United Kingdom,8/30/20,1624
42615,Uruguay,8/30/20,1378
42616,Uzbekistan,8/30/20,38655
42617,Vanuatu,8/30/20,0
42618,Venezuela,8/30/20,37091
42619,Vietnam,8/30/20,695
42620,West Bank and Gaza,8/30/20,14787
42621,Yemen,8/30/20,1123
42622,Zambia,8/30/20,11454
42623,Zimbabwe,8/30/20,5061
42624,Afghanistan,8/31/20,29089
42625,Albania,8/31/20,5214
42626,Algeria,8/31/20,31244
42627,Andorra,8/31/20,908
42628,Angola,8/31/20,1071
42629,Antigua and Barbuda,8/31/20,91
42630,Argentina,8/31/20,301195
42631,Armenia,8/31/20,37722
42632,Australia,8/31/20,18356
42633,Austria,8/31/20,23226
42634,Azerbaijan,8/31/20,33847
42635,Bahamas,8/31/20,801
42636,Bahrain,8/31/20,49047
42637,Bangladesh,8/31/20,204887
42638,Barbados,8/31/20,146
42639,Belarus,8/31/20,70468
42640,Belgium,8/31/20,18422
42641,Belize,8/31/20,173
42642,Benin,8/31/20,1738
42643,Bhutan,8/31/20,142
42644,Bolivia,8/31/20,60408
42645,Bosnia and Herzegovina,8/31/20,13095
42646,Botswana,8/31/20,224
42647,Brazil,8/31/20,3268591
42648,Brunei,8/31/20,139
42649,Bulgaria,8/31/20,11483
42650,Burkina Faso,8/31/20,1058
42651,Burma,8/31/20,354
42652,Burundi,8/31/20,357
42653,Cabo Verde,8/31/20,2916
42654,Cambodia,8/31/20,266
42655,Cameroon,8/31/20,17651
42656,Canada,8/31/20,116020
42657,Central African Republic,8/31/20,1790
42658,Chad,8/31/20,880
42659,Chile,8/31/20,383879
42660,China,8/31/20,84594
42661,Colombia,8/31/20,459460
42662,Comoros,8/31/20,399
42663,Congo (Brazzaville),8/31/20,1742
42664,Congo (Kinshasa),8/31/20,9133
42665,Costa Rica,8/31/20,16056
42666,Cote d'Ivoire,8/31/20,16699
42667,Croatia,8/31/20,7434
42668,Cuba,8/31/20,3378
42669,Cyprus,8/31/20,1139
42670,Czechia,8/31/20,17807
42671,Denmark,8/31/20,15593
42672,Diamond Princess,8/31/20,651
42673,Djibouti,8/31/20,5323
42674,Dominica,8/31/20,18
42675,Dominican Republic,8/31/20,68082
42676,Ecuador,8/31/20,101669
42677,Egypt,8/31/20,72929
42678,El Salvador,8/31/20,14292
42679,Equatorial Guinea,8/31/20,3884
42680,Eritrea,8/31/20,284
42681,Estonia,8/31/20,2088
42682,Eswatini,8/31/20,3529
42683,Ethiopia,8/31/20,18994
42684,Fiji,8/31/20,23
42685,Finland,8/31/20,7200
42686,France,8/31/20,86790
42687,Gabon,8/31/20,7264
42688,Gambia,8/31/20,1032
42689,Georgia,8/31/20,1240
42690,Germany,8/31/20,216795
42691,Ghana,8/31/20,42963
42692,Greece,8/31/20,3804
42693,Grenada,8/31/20,24
42694,Guatemala,8/31/20,62068
42695,Guinea,8/31/20,8447
42696,Guinea-Bissau,8/31/20,1127
42697,Guyana,8/31/20,718
42698,Haiti,8/31/20,5828
42699,Holy See,8/31/20,12
42700,Honduras,8/31/20,10396
42701,Hungary,8/31/20,3761
42702,Iceland,8/31/20,1997
42703,India,8/31/20,2839882
42704,Indonesia,8/31/20,125959
42705,Iran,8/31/20,323233
42706,Iraq,8/31/20,176602
42707,Ireland,8/31/20,23364
42708,Israel,8/31/20,94369
42709,Italy,8/31/20,207653
42710,Jamaica,8/31/20,890
42711,Japan,8/31/20,56338
42712,Jordan,8/31/20,1508
42713,Kazakhstan,8/31/20,101553
42714,Kenya,8/31/20,19893
42715,"Korea, South",8/31/20,15198
42716,Kosovo,8/31/20,9595
42717,Kuwait,8/31/20,77224
42718,Kyrgyzstan,8/31/20,38459
42719,Laos,8/31/20,21
42720,Latvia,8/31/20,1163
42721,Lebanon,8/31/20,4811
42722,Lesotho,8/31/20,528
42723,Liberia,8/31/20,872
42724,Libya,8/31/20,1459
42725,Liechtenstein,8/31/20,97
42726,Lithuania,8/31/20,1964
42727,Luxembourg,8/31/20,5984
42728,MS Zaandam,8/31/20,0
42729,Madagascar,8/31/20,13832
42730,Malawi,8/31/20,3160
42731,Malaysia,8/31/20,9054
42732,Maldives,8/31/20,5155
42733,Mali,8/31/20,2169
42734,Malta,8/31/20,1400
42735,Marshall Islands,8/31/20,0
42736,Mauritania,8/31/20,6464
42737,Mauritius,8/31/20,335
42738,Mexico,8/31/20,496222
42739,Micronesia,8/31/20,0
42740,Moldova,8/31/20,25872
42741,Monaco,8/31/20,116
42742,Mongolia,8/31/20,295
42743,Montenegro,8/31/20,4021
42744,Morocco,8/31/20,47595
42745,Mozambique,8/31/20,2170
42746,Namibia,8/31/20,3327
42747,Nepal,8/31/20,21410
42748,Netherlands,8/31/20,1010
42749,New Zealand,8/31/20,1598
42750,Nicaragua,8/31/20,2913
42751,Niger,8/31/20,1088
42752,Nigeria,8/31/20,41638
42753,North Macedonia,8/31/20,11157
42754,Norway,8/31/20,9348
42755,Oman,8/31/20,80810
42756,Pakistan,8/31/20,280682
42757,Panama,8/31/20,66173
42758,Papua New Guinea,8/31/20,232
42759,Paraguay,8/31/20,9421
42760,Peru,8/31/20,455457
42761,Philippines,8/31/20,157562
42762,Poland,8/31/20,46638
42763,Portugal,8/31/20,41961
42764,Qatar,8/31/20,115667
42765,Romania,8/31/20,37869
42766,Russia,8/31/20,807339
42767,Rwanda,8/31/20,2013
42768,Saint Kitts and Nevis,8/31/20,17
42769,Saint Lucia,8/31/20,25
42770,Saint Vincent and the Grenadines,8/31/20,57
42771,Samoa,8/31/20,0
42772,San Marino,8/31/20,660
42773,Sao Tome and Principe,8/31/20,851
42774,Saudi Arabia,8/31/20,290796
42775,Senegal,8/31/20,9439
42776,Serbia,8/31/20,0
42777,Seychelles,8/31/20,127
42778,Sierra Leone,8/31/20,1594
42779,Singapore,8/31/20,55658
42780,Slovakia,8/31/20,2377
42781,Slovenia,8/31/20,2296
42782,Solomon Islands,8/31/20,0
42783,Somalia,8/31/20,2481
42784,South Africa,8/31/20,540923
42785,South Sudan,8/31/20,1290
42786,Spain,8/31/20,150376
42787,Sri Lanka,8/31/20,2868
42788,Sudan,8/31/20,6612
42789,Suriname,8/31/20,3140
42790,Sweden,8/31/20,0
42791,Switzerland,8/31/20,36100
42792,Syria,8/31/20,629
42793,Taiwan*,8/31/20,462
42794,Tajikistan,8/31/20,7376
42795,Tanzania,8/31/20,183
42796,Thailand,8/31/20,3252
42797,Timor-Leste,8/31/20,25
42798,Togo,8/31/20,1005
42799,Trinidad and Tobago,8/31/20,676
42800,Tunisia,8/31/20,1573
42801,Turkey,8/31/20,244926
42802,US,8/31/20,2184825
42803,Uganda,8/31/20,1288
42804,Ukraine,8/31/20,59162
42805,United Arab Emirates,8/31/20,60931
42806,United Kingdom,8/31/20,1682
42807,Uruguay,8/31/20,1409
42808,Uzbekistan,8/31/20,39275
42809,Vanuatu,8/31/20,0
42810,Venezuela,8/31/20,38112
42811,Vietnam,8/31/20,707
42812,West Bank and Gaza,8/31/20,15056
42813,Yemen,8/31/20,1131
42814,Zambia,8/31/20,11469
42815,Zimbabwe,8/31/20,5221
42816,Afghanistan,9/1/20,29231
42817,Albania,9/1/20,5441
42818,Algeria,9/1/20,31493
42819,Andorra,9/1/20,908
42820,Angola,9/1/20,1084
42821,Antigua and Barbuda,9/1/20,91
42822,Argentina,9/1/20,308376
42823,Armenia,9/1/20,38356
42824,Australia,9/1/20,18695
42825,Austria,9/1/20,23565
42826,Azerbaijan,9/1/20,33977
42827,Bahamas,9/1/20,801
42828,Bahrain,9/1/20,49395
42829,Bangladesh,9/1/20,208177
42830,Barbados,9/1/20,146
42831,Belarus,9/1/20,70606
42832,Belgium,9/1/20,18457
42833,Belize,9/1/20,213
42834,Benin,9/1/20,1738
42835,Bhutan,9/1/20,142
42836,Bolivia,9/1/20,62124
42837,Bosnia and Herzegovina,9/1/20,13435
42838,Botswana,9/1/20,493
42839,Brazil,9/1/20,3345240
42840,Brunei,9/1/20,139
42841,Bulgaria,9/1/20,11615
42842,Burkina Faso,9/1/20,1075
42843,Burma,9/1/20,357
42844,Burundi,9/1/20,357
42845,Cabo Verde,9/1/20,3423
42846,Cambodia,9/1/20,266
42847,Cameroon,9/1/20,17651
42848,Canada,9/1/20,116432
42849,Central African Republic,9/1/20,1790
42850,Chad,9/1/20,884
42851,Chile,9/1/20,385790
42852,China,9/1/20,84652
42853,Colombia,9/1/20,469552
42854,Comoros,9/1/20,410
42855,Congo (Brazzaville),9/1/20,1742
42856,Congo (Kinshasa),9/1/20,9322
42857,Costa Rica,9/1/20,16270
42858,Cote d'Ivoire,9/1/20,16814
42859,Croatia,9/1/20,7735
42860,Cuba,9/1/20,3395
42861,Cyprus,9/1/20,1139
42862,Czechia,9/1/20,18116
42863,Denmark,9/1/20,15688
42864,Diamond Princess,9/1/20,651
42865,Djibouti,9/1/20,5327
42866,Dominica,9/1/20,18
42867,Dominican Republic,9/1/20,68736
42868,Ecuador,9/1/20,101723
42869,Egypt,9/1/20,73828
42870,El Salvador,9/1/20,14570
42871,Equatorial Guinea,9/1/20,3884
42872,Eritrea,9/1/20,284
42873,Estonia,9/1/20,2112
42874,Eswatini,9/1/20,3562
42875,Ethiopia,9/1/20,19487
42876,Fiji,9/1/20,23
42877,Finland,9/1/20,7200
42878,France,9/1/20,87036
42879,Gabon,9/1/20,7264
42880,Gambia,9/1/20,1032
42881,Georgia,9/1/20,1253
42882,Germany,9/1/20,218403
42883,Ghana,9/1/20,43121
42884,Greece,9/1/20,6486
42885,Grenada,9/1/20,24
42886,Guatemala,9/1/20,62935
42887,Guinea,9/1/20,8527
42888,Guinea-Bissau,9/1/20,1127
42889,Guyana,9/1/20,742
42890,Haiti,9/1/20,5828
42891,Holy See,9/1/20,12
42892,Honduras,9/1/20,10430
42893,Hungary,9/1/20,3821
42894,Iceland,9/1/20,2007
42895,India,9/1/20,2901908
42896,Indonesia,9/1/20,128057
42897,Iran,9/1/20,325124
42898,Iraq,9/1/20,180473
42899,Ireland,9/1/20,23364
42900,Israel,9/1/20,95485
42901,Italy,9/1/20,207944
42902,Jamaica,9/1/20,890
42903,Japan,9/1/20,57503
42904,Jordan,9/1/20,1564
42905,Kazakhstan,9/1/20,102962
42906,Kenya,9/1/20,20211
42907,"Korea, South",9/1/20,15356
42908,Kosovo,9/1/20,9792
42909,Kuwait,9/1/20,77657
42910,Kyrgyzstan,9/1/20,38649
42911,Laos,9/1/20,21
42912,Latvia,9/1/20,1173
42913,Lebanon,9/1/20,4988
42914,Lesotho,9/1/20,528
42915,Liberia,9/1/20,1158
42916,Libya,9/1/20,1676
42917,Liechtenstein,9/1/20,97
42918,Lithuania,9/1/20,1996
42919,Luxembourg,9/1/20,5990
42920,MS Zaandam,9/1/20,0
42921,Madagascar,9/1/20,13915
42922,Malawi,9/1/20,3420
42923,Malaysia,9/1/20,9075
42924,Maldives,9/1/20,5265
42925,Mali,9/1/20,2178
42926,Malta,9/1/20,1453
42927,Marshall Islands,9/1/20,0
42928,Mauritania,9/1/20,6464
42929,Mauritius,9/1/20,335
42930,Mexico,9/1/20,501722
42931,Micronesia,9/1/20,0
42932,Moldova,9/1/20,25872
42933,Monaco,9/1/20,116
42934,Mongolia,9/1/20,296
42935,Montenegro,9/1/20,4058
42936,Morocco,9/1/20,48922
42937,Mozambique,9/1/20,2170
42938,Namibia,9/1/20,3379
42939,Nepal,9/1/20,22178
42940,Netherlands,9/1/20,1140
42941,New Zealand,9/1/20,1606
42942,Nicaragua,9/1/20,2913
42943,Niger,9/1/20,1088
42944,Nigeria,9/1/20,42010
42945,North Macedonia,9/1/20,11525
42946,Norway,9/1/20,9348
42947,Oman,9/1/20,81024
42948,Pakistan,9/1/20,280970
42949,Panama,9/1/20,66974
42950,Papua New Guinea,9/1/20,232
42951,Paraguay,9/1/20,9721
42952,Peru,9/1/20,471599
42953,Philippines,9/1/20,158012
42954,Poland,9/1/20,47030
42955,Portugal,9/1/20,42104
42956,Qatar,9/1/20,115895
42957,Romania,9/1/20,38454
42958,Russia,9/1/20,813603
42959,Rwanda,9/1/20,2044
42960,Saint Kitts and Nevis,9/1/20,17
42961,Saint Lucia,9/1/20,26
42962,Saint Vincent and the Grenadines,9/1/20,57
42963,Samoa,9/1/20,0
42964,San Marino,9/1/20,660
42965,Sao Tome and Principe,9/1/20,853
42966,Saudi Arabia,9/1/20,291514
42967,Senegal,9/1/20,9484
42968,Serbia,9/1/20,0
42969,Seychelles,9/1/20,127
42970,Sierra Leone,9/1/20,1594
42971,Singapore,9/1/20,55749
42972,Slovakia,9/1/20,2478
42973,Slovenia,9/1/20,2323
42974,Solomon Islands,9/1/20,0
42975,Somalia,9/1/20,2481
42976,South Africa,9/1/20,549993
42977,South Sudan,9/1/20,1290
42978,Spain,9/1/20,150376
42979,Sri Lanka,9/1/20,2879
42980,Sudan,9/1/20,6612
42981,Suriname,9/1/20,3171
42982,Sweden,9/1/20,0
42983,Switzerland,9/1/20,36300
42984,Syria,9/1/20,646
42985,Taiwan*,9/1/20,462
42986,Tajikistan,9/1/20,7413
42987,Tanzania,9/1/20,183
42988,Thailand,9/1/20,3274
42989,Timor-Leste,9/1/20,25
42990,Togo,9/1/20,1035
42991,Trinidad and Tobago,9/1/20,685
42992,Tunisia,9/1/20,1624
42993,Turkey,9/1/20,245929
42994,US,9/1/20,2202663
42995,Uganda,9/1/20,1489
42996,Ukraine,9/1/20,59904
42997,United Arab Emirates,9/1/20,61491
42998,United Kingdom,9/1/20,1709
42999,Uruguay,9/1/20,1419
43000,Uzbekistan,9/1/20,39538
43001,Vanuatu,9/1/20,0
43002,Venezuela,9/1/20,39027
43003,Vietnam,9/1/20,735
43004,West Bank and Gaza,9/1/20,15338
43005,Yemen,9/1/20,1160
43006,Zambia,9/1/20,11479
43007,Zimbabwe,9/1/20,5241
43008,Afghanistan,9/2/20,29315
43009,Albania,9/2/20,5582
43010,Algeria,9/2/20,31746
43011,Andorra,9/2/20,909
43012,Angola,9/2/20,1115
43013,Antigua and Barbuda,9/2/20,91
43014,Argentina,9/2/20,315530
43015,Armenia,9/2/20,38631
43016,Australia,9/2/20,18698
43017,Austria,9/2/20,23820
43018,Azerbaijan,9/2/20,34116
43019,Bahamas,9/2/20,849
43020,Bahrain,9/2/20,49645
43021,Bangladesh,9/2/20,211016
43022,Barbados,9/2/20,149
43023,Belarus,9/2/20,70900
43024,Belgium,9/2/20,18490
43025,Belize,9/2/20,240
43026,Benin,9/2/20,1738
43027,Bhutan,9/2/20,144
43028,Bolivia,9/2/20,64074
43029,Bosnia and Herzegovina,9/2/20,13626
43030,Botswana,9/2/20,493
43031,Brazil,9/2/20,3387309
43032,Brunei,9/2/20,139
43033,Bulgaria,9/2/20,11760
43034,Burkina Faso,9/2/20,1075
43035,Burma,9/2/20,358
43036,Burundi,9/2/20,357
43037,Cabo Verde,9/2/20,3460
43038,Cambodia,9/2/20,271
43039,Cameroon,9/2/20,17651
43040,Canada,9/2/20,116866
43041,Central African Republic,9/2/20,1803
43042,Chad,9/2/20,904
43043,Chile,9/2/20,387683
43044,China,9/2/20,84695
43045,Colombia,9/2/20,479567
43046,Comoros,9/2/20,410
43047,Congo (Brazzaville),9/2/20,1742
43048,Congo (Kinshasa),9/2/20,9347
43049,Costa Rica,9/2/20,16512
43050,Cote d'Ivoire,9/2/20,16933
43051,Croatia,9/2/20,7968
43052,Cuba,9/2/20,3458
43053,Cyprus,9/2/20,1139
43054,Czechia,9/2/20,18326
43055,Denmark,9/2/20,15801
43056,Diamond Princess,9/2/20,651
43057,Djibouti,9/2/20,5327
43058,Dominica,9/2/20,18
43059,Dominican Republic,9/2/20,69519
43060,Ecuador,9/2/20,101867
43061,Egypt,9/2/20,74626
43062,El Salvador,9/2/20,14879
43063,Equatorial Guinea,9/2/20,4390
43064,Eritrea,9/2/20,284
43065,Estonia,9/2/20,2130
43066,Eswatini,9/2/20,3585
43067,Ethiopia,9/2/20,19903
43068,Fiji,9/2/20,23
43069,Finland,9/2/20,7350
43070,France,9/2/20,87418
43071,Gabon,9/2/20,7335
43072,Gambia,9/2/20,1032
43073,Georgia,9/2/20,1270
43074,Germany,9/2/20,219904
43075,Ghana,9/2/20,43478
43076,Greece,9/2/20,6486
43077,Grenada,9/2/20,24
43078,Guatemala,9/2/20,63688
43079,Guinea,9/2/20,8527
43080,Guinea-Bissau,9/2/20,1127
43081,Guyana,9/2/20,779
43082,Haiti,9/2/20,5870
43083,Holy See,9/2/20,12
43084,Honduras,9/2/20,11147
43085,Hungary,9/2/20,3903
43086,Iceland,9/2/20,2016
43087,India,9/2/20,2970492
43088,Indonesia,9/2/20,129971
43089,Iran,9/2/20,326801
43090,Iraq,9/2/20,184205
43091,Ireland,9/2/20,23364
43092,Israel,9/2/20,96973
43093,Italy,9/2/20,208201
43094,Jamaica,9/2/20,898
43095,Japan,9/2/20,58108
43096,Jordan,9/2/20,1610
43097,Kazakhstan,9/2/20,102962
43098,Kenya,9/2/20,20211
43099,"Korea, South",9/2/20,15529
43100,Kosovo,9/2/20,9923
43101,Kuwait,9/2/20,78209
43102,Kyrgyzstan,9/2/20,38895
43103,Laos,9/2/20,21
43104,Latvia,9/2/20,1173
43105,Lebanon,9/2/20,5195
43106,Lesotho,9/2/20,528
43107,Liberia,9/2/20,1162
43108,Libya,9/2/20,1746
43109,Liechtenstein,9/2/20,97
43110,Lithuania,9/2/20,2016
43111,Luxembourg,9/2/20,6015
43112,MS Zaandam,9/2/20,0
43113,Madagascar,9/2/20,13965
43114,Malawi,9/2/20,3500
43115,Malaysia,9/2/20,9079
43116,Maldives,9/2/20,5338
43117,Mali,9/2/20,2185
43118,Malta,9/2/20,1490
43119,Marshall Islands,9/2/20,0
43120,Mauritania,9/2/20,6548
43121,Mauritius,9/2/20,335
43122,Mexico,9/2/20,504541
43123,Micronesia,9/2/20,0
43124,Moldova,9/2/20,26189
43125,Monaco,9/2/20,91
43126,Mongolia,9/2/20,296
43127,Montenegro,9/2/20,4104
43128,Morocco,9/2/20,50357
43129,Mozambique,9/2/20,2170
43130,Namibia,9/2/20,3454
43131,Nepal,9/2/20,23290
43132,Netherlands,9/2/20,1282
43133,New Zealand,9/2/20,1622
43134,Nicaragua,9/2/20,2913
43135,Niger,9/2/20,1088
43136,Nigeria,9/2/20,42439
43137,North Macedonia,9/2/20,11741
43138,Norway,9/2/20,9348
43139,Oman,9/2/20,81024
43140,Pakistan,9/2/20,281925
43141,Panama,9/2/20,67487
43142,Papua New Guinea,9/2/20,232
43143,Paraguay,9/2/20,9981
43144,Peru,9/2/20,480177
43145,Philippines,9/2/20,158610
43146,Poland,9/2/20,47865
43147,Portugal,9/2/20,42233
43148,Qatar,9/2/20,116111
43149,Romania,9/2/20,38701
43150,Russia,9/2/20,819043
43151,Rwanda,9/2/20,2071
43152,Saint Kitts and Nevis,9/2/20,17
43153,Saint Lucia,9/2/20,26
43154,Saint Vincent and the Grenadines,9/2/20,57
43155,Samoa,9/2/20,0
43156,San Marino,9/2/20,660
43157,Sao Tome and Principe,9/2/20,855
43158,Saudi Arabia,9/2/20,292510
43159,Senegal,9/2/20,9506
43160,Serbia,9/2/20,0
43161,Seychelles,9/2/20,127
43162,Sierra Leone,9/2/20,1600
43163,Singapore,9/2/20,55891
43164,Slovakia,9/2/20,2523
43165,Slovenia,9/2/20,2359
43166,Solomon Islands,9/2/20,0
43167,Somalia,9/2/20,2481
43168,South Africa,9/2/20,553456
43169,South Sudan,9/2/20,1290
43170,Spain,9/2/20,150376
43171,Sri Lanka,9/2/20,2883
43172,Sudan,9/2/20,6612
43173,Suriname,9/2/20,3272
43174,Sweden,9/2/20,0
43175,Switzerland,9/2/20,36500
43176,Syria,9/2/20,661
43177,Taiwan*,9/2/20,471
43178,Tajikistan,9/2/20,7447
43179,Tanzania,9/2/20,183
43180,Thailand,9/2/20,3274
43181,Timor-Leste,9/2/20,25
43182,Togo,9/2/20,1055
43183,Trinidad and Tobago,9/2/20,691
43184,Tunisia,9/2/20,1628
43185,Turkey,9/2/20,246876
43186,US,9/2/20,2231757
43187,Uganda,9/2/20,1528
43188,Ukraine,9/2/20,60943
43189,United Arab Emirates,9/2/20,62029
43190,United Kingdom,9/2/20,1742
43191,Uruguay,9/2/20,1433
43192,Uzbekistan,9/2/20,39664
43193,Vanuatu,9/2/20,0
43194,Venezuela,9/2/20,39912
43195,Vietnam,9/2/20,746
43196,West Bank and Gaza,9/2/20,15483
43197,Yemen,9/2/20,1175
43198,Zambia,9/2/20,11494
43199,Zimbabwe,9/2/20,5250
43200,Afghanistan,9/3/20,29390
43201,Albania,9/3/20,5732
43202,Algeria,9/3/20,32006
43203,Andorra,9/3/20,909
43204,Angola,9/3/20,1144
43205,Antigua and Barbuda,9/3/20,91
43206,Argentina,9/3/20,322461
43207,Armenia,9/3/20,38855
43208,Australia,9/3/20,18920
43209,Austria,9/3/20,24171
43210,Azerbaijan,9/3/20,34264
43211,Bahamas,9/3/20,893
43212,Bahrain,9/3/20,50013
43213,Bangladesh,9/3/20,213980
43214,Barbados,9/3/20,150
43215,Belarus,9/3/20,71205
43216,Belgium,9/3/20,18513
43217,Belize,9/3/20,240
43218,Benin,9/3/20,1738
43219,Bhutan,9/3/20,150
43220,Bolivia,9/3/20,65884
43221,Bosnia and Herzegovina,9/3/20,14120
43222,Botswana,9/3/20,493
43223,Brazil,9/3/20,3429435
43224,Brunei,9/3/20,139
43225,Bulgaria,9/3/20,11935
43226,Burkina Faso,9/3/20,1075
43227,Burma,9/3/20,359
43228,Burundi,9/3/20,357
43229,Cabo Verde,9/3/20,3502
43230,Cambodia,9/3/20,272
43231,Cameroon,9/3/20,18448
43232,Canada,9/3/20,117277
43233,Central African Republic,9/3/20,1807
43234,Chad,9/3/20,908
43235,Chile,9/3/20,389409
43236,China,9/3/20,84737
43237,Colombia,9/3/20,489151
43238,Comoros,9/3/20,410
43239,Congo (Brazzaville),9/3/20,1742
43240,Congo (Kinshasa),9/3/20,9367
43241,Costa Rica,9/3/20,17855
43242,Cote d'Ivoire,9/3/20,17045
43243,Croatia,9/3/20,8266
43244,Cuba,9/3/20,3474
43245,Cyprus,9/3/20,1139
43246,Czechia,9/3/20,18663
43247,Denmark,9/3/20,15892
43248,Diamond Princess,9/3/20,651
43249,Djibouti,9/3/20,5327
43250,Dominica,9/3/20,18
43251,Dominican Republic,9/3/20,70871
43252,Ecuador,9/3/20,102051
43253,Egypt,9/3/20,75415
43254,El Salvador,9/3/20,15119
43255,Equatorial Guinea,9/3/20,4390
43256,Eritrea,9/3/20,295
43257,Estonia,9/3/20,2150
43258,Eswatini,9/3/20,3789
43259,Ethiopia,9/3/20,20283
43260,Fiji,9/3/20,23
43261,Finland,9/3/20,7350
43262,France,9/3/20,87661
43263,Gabon,9/3/20,7335
43264,Gambia,9/3/20,1075
43265,Georgia,9/3/20,1279
43266,Germany,9/3/20,221525
43267,Ghana,9/3/20,43577
43268,Greece,9/3/20,6486
43269,Grenada,9/3/20,24
43270,Guatemala,9/3/20,64399
43271,Guinea,9/3/20,8726
43272,Guinea-Bissau,9/3/20,1127
43273,Guyana,9/3/20,805
43274,Haiti,9/3/20,5870
43275,Holy See,9/3/20,12
43276,Honduras,9/3/20,11618
43277,Hungary,9/3/20,3930
43278,Iceland,9/3/20,2023
43279,India,9/3/20,3037151
43280,Indonesia,9/3/20,132055
43281,Iran,9/3/20,328595
43282,Iraq,9/3/20,187757
43283,Ireland,9/3/20,23364
43284,Israel,9/3/20,98838
43285,Italy,9/3/20,208490
43286,Jamaica,9/3/20,921
43287,Japan,9/3/20,58200
43288,Jordan,9/3/20,1648
43289,Kazakhstan,9/3/20,104176
43290,Kenya,9/3/20,20644
43291,"Korea, South",9/3/20,15783
43292,Kosovo,9/3/20,10113
43293,Kuwait,9/3/20,78791
43294,Kyrgyzstan,9/3/20,39174
43295,Laos,9/3/20,21
43296,Latvia,9/3/20,1187
